Time,HsgSn,SPK_SN,Board_SN,mode,4_HalfAtlasResult,2_FullAtlasResult,1_FullAtlasResult,4_FullAtlasResult,S2S3InstallPTid,S2S3AssyStation,S2S3AssyPlatformId,Lock_PlatformId,LockScrewStation,LockScrewPlatformId,MaxPressSPKData,MaxPressCHGData,BracketMaxPress,SPK Screw 4_Half FinalTorque,SPK Screw 4_Half FinalAngle,SPK Screw 4 PrevailingTorqueMax,SPK Screw 4 PrevailingTorqueMaxAngle,SPK Screw 4_Half RealAngle,SPK Screw 4_Half TorqueAt630,SPK Screw 4_Half Prev torque retest logic,KC Screw 2_Full FinalTorque,KC Screw 2_Full FinalAngle,KC Screw 2_Full PrevailingTorqueMax,KC Screw 2_Full PrevailingTorqueMaxAngle,KC Screw 2_Full RealAngle,KC Screw 2_Full TorqueAt630,KC Screw 2_Full Prev torque retest logic,KC Screw 1_Full FinalTorque,KC Screw 1_Full FinalAngle,KC Screw 1_Full PrevailingTorqueMax,KC Screw 1_Full PrevailingTorqueMaxAngle,KC Screw 1_Full RealAngle,KC Screw 1_Full TorqueAt630,KC Screw 1_Full Prev torque retest logic,SPK Screw 4_Full FinalTorque,SPK Screw 4_Full FinalAngle,SPK Screw 4_FULL TotalAngle,SPK Screw 4_FULL Prev torque retest logic,SPK_Pick_X,SPK_Pick_Y,SPK_Pick_R,SPK_Down_X,SPK_Down_Y,SPK_Down_R,SPK_Length,SPK_Width,HSG_Up_X,HSG_Up_Y,HSG_Up_R,HSGPoc_Length,HSGPoc_Width,CHG_Pick_X,CHG_Pick_Y,CHG_Pick_R,CHG_Up_X,CHG_Up_Y,CHG_Up_R,Assy_CHGPoc_Diameter,CHG_Down_X,CHG_Down_Y,CHG_Down_R,Rotate_CHGPoc_Diameter,PickSpkPress,PickChgPress,Cap_Diameter,Bracket_X,Bracket_Y,Bracket_R,CHG_Angle,Bracket_Angle,Recheck_Bracket_Angle,1_Screw 0D nylock area,1_Screw 90D nylock area,2_Screw 0D nylock area,2_Screw 90D nylock area,4_Screw 0D nylock area,4_Screw 90D nylock area,spk_Screw_Ipn,crowling_Screw_Ipn,configName,LastResult,ImagePath,SPKCirclePointLimitUp,SPKCirclePointLimitDown,SPKPosX1,SPKPosX2,SPKPosY1,SPKPosY2,SPKAngle1,SPKAngle2,CHGPosX1,CHGPosX2,CHGPosY1,CHGPosY2,CHGAngle1,CHGAngle2,SPKCirclePointDis1,SPKCirclePointDis2,SPK_CHG_Angle1,SPK_CHG_Angle2,Have_Ornot_O-ring1,Have_Ornot_O-ring2,SPKCirToLineUp1,SPKCirToLineUp2,SPKCirToLineDown1,SPKCirToLineDown2,Up_Dn_Line_Angle1,Up_Dn_Line_Angle2,Span_CHGAngle1,Span_CHGAngle2,Span_CHG_Diameter1,Span_CHG_Diameter2,Span_CHG_Pos1,Span_CHG_Pos2,Span_CHG_Del_X1,Span_CHG_Del_X2,Span_CHG_Del_Y1,Span_CHG_Del_Y2,Cap_Variance,SPK_DnCCD_SPKPosX1,SPK_DnCCD_SPKPosX2,SPK_DnCCD_SPKPosY1,SPK_DnCCD_SPKPosY2,SPK_DnCCD_SPKAngle1,SPK_DnCCD_SPKAngle2,SPK_DnCCD_SPKCirPoint1,SPK_DnCCD_SPKCirPoint2,SPK_DnCCD_LeftCirR1,SPK_DnCCD_LeftCirR2,SPK_DnCCD_RightCirR1,SPK_DnCCD_RightCirR2,SPK_DnCCD_SPKLength1,SPK_DnCCD_SPKLength2,SPK_DnCCD_SPKWidth1,SPK_DnCCD_SPKWidth2,AssSPK_HSGPoc_X1,AssSPK_HSGPoc_X2,AssSPK_HSGPoc_Y1,AssSPK_HSGPoc_Y2,AssSPK_HSGPoc_Angle1,AssSPK_HSGPoc_Angle2,AssSPK_HSGPoc_CirDis1,AssSPK_HSGPoc_CirDis2,AssSPK_HSGPoc_LeftCirR1,AssSPK_HSGPoc_LeftCirR2,AssSPK_HSGPoc_RightCirR1,AssSPK_HSGPoc_RightCirR2,AssSPK_HSGPoc_Length1,AssSPK_HSGPoc_Length2,AssSPK_HSGPoc_Width1,AssSPK_HSGPoc_Width2,AssCHG_HSGPoint_Up1,AssCHG_HSGPoint_Up2,AssCHG_HSGPoint_Down1,AssCHG_HSGPoint_Down2,AssCHG_HSG_Angle1,AssCHG_HSG_Angle2,AssCHG_CHGPos_X1,AssCHG_CHGPos_X2,AssCHG_CHGPos_Y1,AssCHG_CHGPos_Y2,AssCHG_CHGAngle1,AssCHG_CHGAngle2,AssCHG_CHGPoc_Diameter1,AssCHG_CHGPoc_Diameter2,Pick_Up_X_Max,Pick_Up_X_Min,Pick_Up_Y_Max,Pick_Up_Y_Min,Pick_Up_Angle_Max,Pick_Up_Angle_Min,Install_Down_X_Max,Install_Down_X_Min,Install_Down_Y_Max,Install_Down_Y_Min,Install_Down_Angle_Max,Install_Down_Angle_Min,Install_Up_X_Max,Install_Up_X_Min,Install_Up_Y_Max,Install_Up_Y_Min,Install_Up_Angle_Max,Install_Up_Angle_Min,Circle1Radius_Max,Circle1Radius_Min,Circle2Radius_Max,Circle2Radius_Min,CircleDis_Max,CircleDis_Min,CircleDis12_Max,CircleDis12_Min,CircleDis23_Max,CircleDis23_Min,CircleDis34_Max,CircleDis34_Min,CircleDis41_Max,CircleDis41_Min,CircleAngle12_Max,CircleAngle12_Min,CircleAngle23_Max,CircleAngle23_Min,CircleAngle34_Max,CircleAngle34_Min,CircleAngle41_Max,CircleAngle41_Min,CircleRadius1_Max,CircleRadius1_Min,CircleRadius2_Max,CircleRadius2_Min,CircleRadius3_Max,CircleRadius3_Min,CircleRadius4_Max,CircleRadius4_Min,4_Screw_AngleMax,2_Screw_AngleMax,1_Screw_AngleM
2025-06-17 02:15:41 201,F9W007941840000X7U,CTHHGQ111200000HE6+7BKD33AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-11,,,,,,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.93,8.04,11.31,,,,,,,,,,,,,,,,,,,,,,,,,,10447.492,-169894.03,-6.721,9465.509,-181662.67,1.176,19148.994,4230.07,10236.364,-171663.08,-0.125,17921.126,4585.313,3314.983,1128.814,85.593,6384.286,-219.287,0.0,3621.364,2614.463,-6612.998,0.0,3280.323,8.512075,4.582554,1011.792,218501.87,-231340.5,0.292,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,-6500.0,8220.0,-900.0,94.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,,,
2025-06-17 02:16:25 063,F9W007171670000X7U,CTHHGQ110YN0000HE6+7C7D72AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-17,,,,,,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.73,7.94,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,10487.012,-169975.48,-6.922,9480.535,-181657.47,1.209,19173.549,4211.23,10263.706,-171658.28,-0.155,17957.182,4595.806,3350.187,1086.642,85.587,6329.418,-274.31,0.0,3663.973,2640.233,-6590.042,0.0,3289.36,8.551579,4.529178,1058.54,218482.36,-231290.3,0.221,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,-6500.0,8220.0,-900.0,94.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,,,
2025-06-17 02:19:09 750,F9W007542110000X7U,CTHHGQ110640000HE6+7DLD32AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-11,,,,,,S2-2,2.0,2.0,S4-2-3,4.0,2.0,19.76,7.83,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,10371.317,-170077.27,-7.282,9466.174,-181671.56,1.198,19145.298,4233.245,12633.488,-173550.03,-0.25,17930.053,4567.739,3349.685,1066.316,83.505,6370.433,-238.468,0.0,3668.543,2669.974,-6477.298,0.0,3255.582,8.404541,4.278722,1058.855,217795.23,-230388.3,0.298,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,13100.0,12200.0,-173000.0,-174600.0,1.0,-1.0,15000.0,14000.0,3000.0,1500.0,3000.0,1500.0,20000.0,17000.0,5000.0,4000.0,2700.0,1600.0,2700.0,1650.0,-2.5,-8.5,11500.0,-7000.0,8000.0,-1400.0,93.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,220000.0,217500.0,-220000.0,-240500.0,3.0,-5.0,700.0,250.0,700.0,240.0,2700.0,2300.0,3250.0,2200.0,21000.0,19500.0,3250.0,2200.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,590.0,200.0,550.0,200.0,550.0,200.0,590.0,200.0,,,
2025-06-17 02:21:17 600,F9W007891370000X7U,CTHHGQ1113M0000HE6+7CME93AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-17,,,,,,S2-2,2.0,2.0,S4-2-3,4.0,2.0,19.82,7.84,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,10385.969,-170079.38,-7.404,9429.469,-181667.25,1.469,19119.023,4226.945,12547.471,-173554.82,-0.223,17956.853,4501.509,3337.763,1120.625,84.837,6375.782,-284.374,0.0,3646.925,2734.199,-6481.604,0.0,3274.237,7.555233,3.668609,1300.597,217792.79,-230342.6,0.324,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,13100.0,12200.0,-173000.0,-174600.0,1.0,-1.0,15000.0,14000.0,3000.0,1500.0,3000.0,1500.0,20000.0,17000.0,5000.0,4000.0,2700.0,1600.0,2700.0,1650.0,-2.5,-8.5,11500.0,-7000.0,8000.0,-1400.0,93.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,220000.0,217500.0,-220000.0,-240500.0,3.0,-5.0,700.0,250.0,700.0,240.0,2700.0,2300.0,3250.0,2200.0,21000.0,19500.0,3250.0,2200.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,600.0,200.0,550.0,200.0,550.0,200.0,590.0,200.0,,,
2025-06-17 02:22:57 853,F9W007775010000X7U,CTHHGQ110YN0000HE6+7C7D72AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-06,,,,,,S2-2,2.0,2.0,S4-2-3,4.0,2.0,19.76,7.88,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,10440.576,-169943.52,-6.699,9472.342,-181652.38,1.223,19168.538,4211.211,12607.34,-173549.89,-0.352,17941.485,4594.89,3307.692,1097.169,86.021,6372.194,-290.956,0.0,3677.378,2655.943,-6426.58,0.0,3289.346,8.71277,4.588712,1072.071,217797.59,-230285.7,-0.136,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,13100.0,12200.0,-173000.0,-174600.0,1.0,-1.0,15000.0,14000.0,3000.0,1500.0,3000.0,1500.0,20000.0,17000.0,5000.0,4000.0,2700.0,1600.0,2700.0,1650.0,-2.5,-8.5,11500.0,-7000.0,8000.0,-1400.0,93.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,220000.0,217500.0,-220000.0,-240500.0,3.0,-5.0,700.0,250.0,700.0,240.0,2700.0,2300.0,3250.0,2200.0,21000.0,19500.0,3250.0,2200.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,600.0,200.0,550.0,200.0,550.0,200.0,590.0,200.0,,,
2025-06-17 02:27:48 069,F9W006678450000X7V,CTHHGQ111200000HE6+7BKD33AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-13,,,,,,S2-2,2.0,2.0,,,,19.62,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,10491.876,-170040.03,-6.969,9462.134,-181664.07,1.216,19148.364,4228.41,12656.823,-173599.12,-0.21,17837.083,4629.796,3311.096,1077.155,84.959,6389.552,-225.655,0.0,3608.921,2636.339,-6523.488,0.0,3280.392,8.35626,4.334151,1005.579,,,,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,211,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,13100.0,12200.0,-173000.0,-174600.0,1.0,-1.0,15000.0,14000.0,3000.0,1500.0,3000.0,1500.0,20000.0,17000.0,5000.0,4000.0,2700.0,1600.0,2700.0,1650.0,-2.5,-8.5,11500.0,-7000.0,8000.0,-1400.0,93.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17 02:29:19 068,F9W006463830000X7V,CTHHGQ110XY0000HE6+7DUD34AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-11,,,,,,S2-2,2.0,2.0,,,,19.69,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,10507.186,-169968.03,-7.108,9477.573,-181688.17,1.401,19136.709,4222.033,12624.661,-173549.57,-0.256,17965.202,4599.086,3354.642,1075.746,82.86,6413.431,-237.856,0.0,3629.741,2636.236,-6427.309,0.0,3311.488,8.224584,3.875261,1118.733,,,,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,211,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,13100.0,12200.0,-173000.0,-174600.0,1.0,-1.0,15000.0,14000.0,3000.0,1500.0,3000.0,1500.0,20000.0,17000.0,5000.0,4000.0,2700.0,1600.0,2700.0,1650.0,-2.5,-8.5,11500.0,-7000.0,8000.0,-1400.0,93.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17 02:30:36 350,F9W006102450000X7V,CTHHGQ110YN0000HE6+7C7D72AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-06,,,,,,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.92,7.87,11.55,,,,,,,,,,,,,,,,,,,,,,,,,,10429.054,-169935.53,-6.69,9486.499,-181669.42,1.234,19169.676,4211.379,10311.674,-171656.99,-0.075,17940.322,4463.966,3322.743,1106.429,86.241,6336.618,-223.878,0.0,3621.487,2635.133,-6621.042,0.0,3289.667,8.615222,4.500437,1050.795,218484.57,-231256.8,0.199,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,-6500.0,8220.0,-900.0,94.0,86.0,4200.0,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17 02:31:10 330,F9W006135990000X7V,CTHHGQ1113M0000HE6+7CME93AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-37,,,,,,S2-1,2.0,1.0,S4-1-2,4.0,1.0,19.76,7.92,11.14,,,,,,,,,,,,,,,,,,,,,,,,,,10448.264,-170112.89,-7.444,9422.159,-181649.28,1.477,19116.491,4225.144,10256.284,-171662.69,-0.013,17982.756,4548.191,3347.811,1135.669,84.847,6297.305,-248.731,0.0,3637.247,2747.818,-6628.482,0.0,3275.245,7.500368,3.634522,1320.374,218480.24,-231323.4,0.384,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,-6500.0,8220.0,-900.0,94.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,3250.0,2200.0,21000.0,19500.0,3250.0,2200.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,590.0,200.0,590.0,200.0,590.0,200.0,590.0,200.0,,,
2025-06-17 02:34:51 977,F9W000784900000X7P,CTHHGQ111200000HE6+7BKD33AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-06,,,,,,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.71,8.0,11.48,,,,,,,,,,,,,,,,,,,,,,,,,,10478.659,-170015.41,-7.051,9455.84,-181666.28,1.288,19148.992,4229.91,10307.099,-171747.02,-0.088,17916.385,4438.487,3326.166,1114.825,86.06,6370.13,-232.641,0.0,3739.56,2632.437,-6609.496,0.0,3280.63,8.615222,4.646194,1002.034,218518.24,-231264.3,0.228,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,,,
2025-06-17 02:36:18 964,F9W000774610000X7P,CTHHGQ110YN0000HE6+7C7D72AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-13,,,,,,S2-1,2.0,1.0,S4-1-2,4.0,1.0,19.86,7.88,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,10403.743,-170106.94,-7.169,9480.646,-181652.78,1.243,19172.439,4210.36,10300.649,-171731.53,-0.112,17939.448,4422.671,3359.139,1073.922,85.411,6343.733,-216.658,0.0,3736.477,2627.832,-6648.567,0.0,3289.399,7.487201,3.679261,1057.932,218508.6,-231322.6,0.356,,,,,,,,,,452-10383-0A008,452-10820-0A004,GBZ-WD75av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,350.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,,,
