Time,HsgSn,SPK_SN,Board_SN,mode,4_HalfAtlasResult,2_FullAtlasResult,1_FullAtlasResult,4_FullAtlasResult,S2S3InstallPTid,S2S3AssyStation,S2S3AssyPlatformId,Lock_PlatformId,LockScrewStation,LockScrewPlatformId,MaxPressSPKData,MaxPressCHGData,BracketMaxPress,SPK Screw 4_Half FinalTorque,SPK Screw 4_Half FinalAngle,SPK Screw 4 PrevailingTorqueMax,SPK Screw 4 PrevailingTorqueMaxAngle,SPK Screw 4_Half RealAngle,SPK Screw 4_Half TorqueAt630,SPK Screw 4_Half Prev torque retest logic,KC Screw 2_Full FinalTorque,KC Screw 2_Full FinalAngle,KC Screw 2_Full PrevailingTorqueMax,KC Screw 2_Full PrevailingTorqueMaxAngle,KC Screw 2_Full RealAngle,KC Screw 2_Full TorqueAt630,KC Screw 2_Full Prev torque retest logic,KC Screw 1_Full FinalTorque,KC Screw 1_Full FinalAngle,KC Screw 1_Full PrevailingTorqueMax,KC Screw 1_Full PrevailingTorqueMaxAngle,KC Screw 1_Full RealAngle,KC Screw 1_Full TorqueAt630,KC Screw 1_Full Prev torque retest logic,SPK Screw 4_Full FinalTorque,SPK Screw 4_Full FinalAngle,SPK Screw 4_FULL TotalAngle,SPK Screw 4_FULL Prev torque retest logic,SPK_Pick_X,SPK_Pick_Y,SPK_Pick_R,SPK_Down_X,SPK_Down_Y,SPK_Down_R,SPK_Length,SPK_Width,HSG_Up_X,HSG_Up_Y,HSG_Up_R,HSGPoc_Length,HSGPoc_Width,CHG_Pick_X,CHG_Pick_Y,CHG_Pick_R,CHG_Up_X,CHG_Up_Y,CHG_Up_R,Assy_CHGPoc_Diameter,CHG_Down_X,CHG_Down_Y,CHG_Down_R,Rotate_CHGPoc_Diameter,PickSpkPress,PickChgPress,Cap_Diameter,Bracket_X,Bracket_Y,Bracket_R,CHG_Angle,Bracket_Angle,Recheck_Bracket_Angle,1_Screw 0D nylock area,1_Screw 90D nylock area,2_Screw 0D nylock area,2_Screw 90D nylock area,4_Screw 0D nylock area,4_Screw 90D nylock area,spk_Screw_Ipn,crowling_Screw_Ipn,configName,LastResult,ImagePath,SPKCirclePointLimitUp,SPKCirclePointLimitDown,SPKPosX1,SPKPosX2,SPKPosY1,SPKPosY2,SPKAngle1,SPKAngle2,CHGPosX1,CHGPosX2,CHGPosY1,CHGPosY2,CHGAngle1,CHGAngle2,SPKCirclePointDis1,SPKCirclePointDis2,SPK_CHG_Angle1,SPK_CHG_Angle2,Have_Ornot_O-ring1,Have_Ornot_O-ring2,SPKCirToLineUp1,SPKCirToLineUp2,SPKCirToLineDown1,SPKCirToLineDown2,Up_Dn_Line_Angle1,Up_Dn_Line_Angle2,Span_CHGAngle1,Span_CHGAngle2,Span_CHG_Diameter1,Span_CHG_Diameter2,Span_CHG_Pos1,Span_CHG_Pos2,Span_CHG_Del_X1,Span_CHG_Del_X2,Span_CHG_Del_Y1,Span_CHG_Del_Y2,Cap_Variance,SPK_DnCCD_SPKPosX1,SPK_DnCCD_SPKPosX2,SPK_DnCCD_SPKPosY1,SPK_DnCCD_SPKPosY2,SPK_DnCCD_SPKAngle1,SPK_DnCCD_SPKAngle2,SPK_DnCCD_SPKCirPoint1,SPK_DnCCD_SPKCirPoint2,SPK_DnCCD_LeftCirR1,SPK_DnCCD_LeftCirR2,SPK_DnCCD_RightCirR1,SPK_DnCCD_RightCirR2,SPK_DnCCD_SPKLength1,SPK_DnCCD_SPKLength2,SPK_DnCCD_SPKWidth1,SPK_DnCCD_SPKWidth2,AssSPK_HSGPoc_X1,AssSPK_HSGPoc_X2,AssSPK_HSGPoc_Y1,AssSPK_HSGPoc_Y2,AssSPK_HSGPoc_Angle1,AssSPK_HSGPoc_Angle2,AssSPK_HSGPoc_CirDis1,AssSPK_HSGPoc_CirDis2,AssSPK_HSGPoc_LeftCirR1,AssSPK_HSGPoc_LeftCirR2,AssSPK_HSGPoc_RightCirR1,AssSPK_HSGPoc_RightCirR2,AssSPK_HSGPoc_Length1,AssSPK_HSGPoc_Length2,AssSPK_HSGPoc_Width1,AssSPK_HSGPoc_Width2,AssCHG_HSGPoint_Up1,AssCHG_HSGPoint_Up2,AssCHG_HSGPoint_Down1,AssCHG_HSGPoint_Down2,AssCHG_HSG_Angle1,AssCHG_HSG_Angle2,AssCHG_CHGPos_X1,AssCHG_CHGPos_X2,AssCHG_CHGPos_Y1,AssCHG_CHGPos_Y2,AssCHG_CHGAngle1,AssCHG_CHGAngle2,AssCHG_CHGPoc_Diameter1,AssCHG_CHGPoc_Diameter2,Pick_Up_X_Max,Pick_Up_X_Min,Pick_Up_Y_Max,Pick_Up_Y_Min,Pick_Up_Angle_Max,Pick_Up_Angle_Min,Install_Down_X_Max,Install_Down_X_Min,Install_Down_Y_Max,Install_Down_Y_Min,Install_Down_Angle_Max,Install_Down_Angle_Min,Install_Up_X_Max,Install_Up_X_Min,Install_Up_Y_Max,Install_Up_Y_Min,Install_Up_Angle_Max,Install_Up_Angle_Min,Circle1Radius_Max,Circle1Radius_Min,Circle2Radius_Max,Circle2Radius_Min,CircleDis_Max,CircleDis_Min,CircleDis12_Max,CircleDis12_Min,CircleDis23_Max,CircleDis23_Min,CircleDis34_Max,CircleDis34_Min,CircleDis41_Max,CircleDis41_Min,CircleAngle12_Max,CircleAngle12_Min,CircleAngle23_Max,CircleAngle23_Min,CircleAngle34_Max,CircleAngle34_Min,CircleAngle41_Max,CircleAngle41_Min,CircleRadius1_Max,CircleRadius1_Min,CircleRadius2_Max,CircleRadius2_Min,CircleRadius3_Max,CircleRadius3_Min,CircleRadius4_Max,CircleRadius4_Min,4_Screw_AngleMax,2_Screw_AngleMax,1_Screw_AngleM
2025-07-01 09:07:05 121,HVWHJ00000U0000X7T,DTVHGM133VA0000HE6+721543AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-06,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.56,7.82,12.37,0.17185,1120.5,0.0713,-113.4,1393.2,0.03185,0.0,0.3437,1110.24,0.0708,-18.36,1382.94,0.0207,0.0,0.34325,940.14,0.0295,385.02,1213.38,0.0284,0.0,0.34355,56.7,1177.2,0.0,10475.606,-169980.79,-7.022,9459.13,-181705.92,1.444,19175.599,4292.23,10233.402,-171767.38,-0.107,17971.245,4420.018,3323.579,1151.754,84.203,6311.423,-220.484,0,3680.823,2707.879,-6688.125,0,3255.901,8.292616,4.278722,1815.305,218535.11,-231336.0,0.498,,,,1.537,1.534,1.536,1.535,0.343,0.344,452-10383-0A008,452-10820-0A004,LBW-G81av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,590.0,200.0,590.0,200.0,590.0,200.0,590.0,200.0,3.0,3.0,3.0
2025-07-01 09:08:08 858,HVWHJ00001U0000X7T,DTVHGM133MW0000HE6+790491AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-13,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.61,7.94,12.4,0.17165,905.04,0.0368,267.84,1177.74,0.0343,0.0,0.3439,1055.7,0.03005,-199.26,1328.94,0.02885,0.0,0.3433,983.34,0.0587,-176.04,1256.04,0.0343,0.0,0.3437,45.9,950.94,0.0,10336.942,-170133.43,-7.599,9454.484,-181657.07,1.494,19191.508,4220.986,10227.989,-171776.82,-0.14,17945.784,4453.417,3372.945,1157.011,83.772,6319.747,-236.877,0,3710.649,2674.689,-6657.142,0,3291.545,7.948066,4.968503,2789.529,218542.85,-231337.4,0.731,,,,1.499,1.504,1.593,1.585,0.338,0.34,452-10383-0A008,452-10820-0A004,LBW-G81av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,590.0,200.0,590.0,200.0,590.0,200.0,590.0,200.0,3.0,3.0,3.0
2025-07-01 09:20:51 301,HVWHHW000230000X7U,DTVHGM1324N0000HE6+706391AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-13,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.53,7.84,12.75,0.172,1089.72,0.0319,-152.82,1362.42,0.0243,0.0,0.3436,813.24,0.04715,629.1,1087.02,0.04715,0.0,0.3434,881.82,0.0415,441.72,1155.06,0.02105,0.0,0.3436,40.5,1130.22,0.0,10448.538,-170128.8,-7.353,9435.095,-181640.34,1.543,19178.852,4236.913,10221.667,-171768.31,-0.126,17962.267,4411.066,3305.708,1175.526,83.796,6325.334,-248.115,0,3688.194,2711.532,-6595.026,0,3297.56,7.063643,4.584607,3131.353,218494.96,-231345.0,0.451,,,,1.575,1.569,1.605,1.602,0.341,0.337,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:22:02 652,HVWHHW0001B0000X7U,DTVHGM140G80000HE6+748743AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-24,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.59,8.05,10.54,0.17175,998.46,0.04065,581.04,1271.16,0.03555,0.0,0.34365,964.98,0.04145,-223.02,1237.68,0.03595,0.0,0.34325,1122.66,0.07635,-120.96,1395.36,0.0242,0.0,0.3433,34.02,1032.48,0.0,10473.4,-170087.27,-6.677,9482.871,-181642.55,1.306,19158.924,4277.398,10251.559,-171817.35,-0.073,17965.094,4406.03,3348.207,1160.772,84.113,6324.079,-227.69,0,3699.306,2679.263,-6682.767,0,3262.913,6.986832,3.408696,1861.666,218553.96,-231319.4,0.569,,,,1.574,1.567,1.562,1.565,0.332,0.326,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:23:05 456,HVWHHW000100000X7U,DTVHGM140V90000HE6+720543AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.44,7.91,10.92,0.17185,1137.24,0.0961,-120.96,1409.94,0.04055,0.0,0.3433,1117.8,0.05045,-65.34,1389.96,0.02865,0.0,0.34395,1126.44,0.0452,-134.46,1399.14,0.0288,0.0,0.34345,46.98,1184.22,0.0,10579.32,-169988.37,-6.881,9443.987,-181676.51,1.318,19161.41,4273.108,10230.258,-171826.61,-0.041,17945.025,4409.633,3324.425,1193.242,83.844,6328.694,-218.364,0,3695.524,2677.103,-6690.875,0,3272.519,7.667157,3.666478,2064.803,218522.49,-231349.0,0.775,,,,1.494,1.489,1.57,1.57,0.34,0.341,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:24:13 713,HVWHHW000160000X7U,DTVHGM132KJ0000HE6+738343AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-37,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.58,7.97,12.38,0.172,1025.46,0.0613,-179.28,1298.16,0.019,0.0,0.3433,909.9,0.03355,626.94,1182.6,0.03225,0.0,0.3433,746.28,0.0679,536.22,1018.44,0.0666,1.0,0.3435,30.78,1056.24,0.0,10362.996,-170123.8,-6.972,9488.476,-181680.13,1.351,19189.952,4284.074,10245.497,-171806.05,-0.041,17978.794,4405.014,3328.54,1248.924,84.299,6334.993,-234.237,0,3680.226,2679.305,-6639.526,0,3285.135,7.667157,4.656459,2938.351,218507.44,-231336.1,0.453,,,,1.485,1.479,1.534,1.536,0.335,0.336,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:25:16 382,HVWHHW0004K0000X7U,DTVHGM132N10000HE6+750941AGFSP,JS-LA5-HM13-L1-LEAD-H1-LG-06,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.53,7.92,10.62,0.172,1074.06,0.06685,-202.5,1346.22,0.0419,0.0,0.34335,824.58,0.03845,628.02,1098.36,0.03845,0.0,0.34365,1000.08,0.03025,-241.92,1272.24,0.01785,0.0,0.3436,30.78,1104.84,0.0,10434.577,-169895.3,-7.075,9470.912,-181675.42,1.516,19160.224,4261.23,10297.341,-171779.67,-0.141,17982.099,4400.783,3305.211,1246.527,85.168,6317.277,-236.119,0,3689.627,2684.675,-6620.545,0,3243.71,7.939287,4.018,2000.698,218512.11,-231296.6,0.373,,,,1.577,1.577,1.499,1.498,0.339,0.338,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:26:19 487,HVWHHW0005W0000X7U,DTVHGM132GS0000HE6+751541AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-17,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.59,7.79,12.23,0.17165,1101.06,0.05195,447.66,1373.76,0.04485,0.0,0.3435,907.74,0.04595,611.28,1180.44,0.0424,0.0,0.34345,1002.24,0.0415,-199.26,1274.94,0.0314,0.0,0.34385,46.98,1148.04,0.0,10585.466,-170155.13,-6.863,9525.562,-181628.04,1.229,19151.911,4252.431,10270.566,-171815.03,-0.119,17984.861,4422.65,3382.895,1179.644,83.045,6305.997,-224.44,0,3671.227,2685.512,-6692.63,0,3290.351,7.983179,4.933604,3477.472,218535.83,-231298.2,0.558,,,,1.516,1.512,1.578,1.573,0.337,0.336,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:27:21 813,HVWHHW0000T0000X7U,DTVHGM130VV0000HE6+719743AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-11,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.5,7.87,10.6,0.1719,997.92,0.03615,598.86,1270.62,0.03495,0.0,0.3433,932.58,0.0302,496.26,1205.82,0.02715,0.0,0.344,889.92,0.0378,625.32,1163.16,0.0359,0.0,0.3433,44.28,1042.2,0.0,10527.66,-169897.62,-6.986,9484.614,-181667.97,1.276,19161.314,4268.392,10269.887,-171848.04,-0.092,17965.209,4403.173,3343.635,1168.449,84.086,6324.709,-211.548,0,3690.829,2678.882,-6680.725,0,3277.133,8.070962,4.091906,2012.253,218529.91,-231326.9,0.483,,,,1.594,1.594,1.613,1.603,0.334,0.333,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:28:26 210,HVWHHW0001D0000X7U,DTVHGM143JV0000HE6+776743AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-13,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.61,7.95,11.01,0.1719,1112.4,0.05175,-201.96,1385.1,0.04465,0.0,0.34335,1158.3,0.0657,-28.62,1431.54,0.0175,0.0,0.34335,1045.44,0.04305,-223.56,1317.6,0.04035,0.0,0.3436,46.98,1159.38,0.0,10337.798,-170082.3,-7.422,9491.098,-181659.84,1.266,19151.168,4276.953,10250.037,-171813.57,-0.134,17963.373,4397.023,3372.004,1122.507,83.935,6323.588,-235.485,0,3692.685,2673.711,-6693.327,0,3258.984,8.016098,4.184287,2115.894,218519.13,-231305.4,0.539,,,,1.506,1.508,1.563,1.558,0.347,0.35,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-01 09:29:28 796,HVWHHW0000R0000X7U,DTVHGM1412P0000HE6+718643AGFAP,JS-LA5-HM13-L1-LEAD-H1-LG-24,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.64,7.88,11.88,0.1717,1003.32,0.0549,591.84,1276.02,0.04855,0.0,0.34325,819.18,0.0356,628.02,1092.42,0.0356,0.0,0.34375,975.78,0.05065,-203.04,1249.02,0.02795,0.0,0.34335,56.16,1059.48,0.0,10504.213,-169815.68,-6.78,9506.168,-181645.08,1.329,19200.979,4276.01,10237.932,-171855.0,-0.133,17975.444,4375.765,3291.054,1192.02,84.915,6343.597,-231.578,0,3687.867,2640.696,-6654.395,0,3269.46,8.235558,4.479908,2158.663,218577.18,-231364.1,0.828,,,,1.461,1.463,1.531,1.537,0.326,0.328,452-10383-0A008,452-10820-0A004,WBW-G82av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
